ij,wij
10, -0.115700
11, 0.391404
12, 0.498659
13, -0.141932
14, -0.079314
15, -0.010856
16, 0.278637
17, 0.870232
18, 0.495536
19, 0.755383
20, -0.035015
21, -0.111700
22, -0.834311
23, -1.083478
24, 0.122818
10, -0.111253
11, 0.391284
12, 0.497920
13, -0.141770
14, -0.079076
15, -0.007112
16, 0.278535
17, 0.869609
18, 0.495672
19, 0.755584
20, -0.030821
21, -0.111813
22, -0.835008
23, -1.083326
24, 0.123043
10, -0.113879
11, 0.392066
12, 0.498121
13, -0.142041
14, -0.079114
15, -0.010411
16, 0.279518
17, 0.869862
18, 0.495332
19, 0.755536
20, -0.033490
21, -0.111019
22, -0.834803
23, -1.083602
24, 0.123004
10, -0.108380
11, 0.395412
12, 0.494125
13, -0.141768
14, -0.079141
15, -0.005220
16, 0.282677
17, 0.866091
18, 0.495589
19, 0.755510
20, -0.020285
21, -0.102983
22, -0.844398
23, -1.082946
24, 0.122939
10, -0.101931
11, 0.395616
12, 0.493106
13, -0.141592
14, -0.079012
15, 0.000943
16, 0.282871
17, 0.865116
18, 0.495758
19, 0.755633
20, -0.014128
21, -0.102789
22, -0.845371
23, -1.082778
24, 0.123061
10, -0.123281
11, 0.394803
12, 0.493977
13, -0.143731
14, -0.079145
15, -0.024358
16, 0.281908
17, 0.866149
18, 0.493223
19, 0.755476
20, -0.029522
21, -0.103375
22, -0.844743
23, -1.084320
24, 0.122966
10, -0.111553
11, 0.401355
12, 0.488231
13, -0.142941
14, -0.079294
15, -0.014229
16, 0.287567
17, 0.861187
18, 0.493905
19, 0.755347
20, -0.027861
21, -0.102447
22, -0.845557
23, -1.084208
24, 0.122945
10, -0.103733
11, 0.401464
12, 0.487985
13, -0.142294
14, -0.079083
15, -0.008458
16, 0.287647
17, 0.861005
18, 0.494382
19, 0.755503
20, -0.023722
21, -0.102389
22, -0.845687
23, -1.083866
24, 0.123056
10, -0.100422
11, 0.402188
12, 0.487910
13, -0.142651
14, -0.079117
15, -0.004986
16, 0.288406
17, 0.860927
18, 0.494009
19, 0.755468
20, -0.021473
21, -0.101897
22, -0.845738
23, -1.084108
24, 0.123034
10, -0.099969
11, 0.402617
12, 0.487512
13, -0.142652
14, -0.079163
15, -0.003272
16, 0.290028
17, 0.859419
18, 0.494003
19, 0.755292
20, -0.020387
21, -0.100870
22, -0.846693
23, -1.084112
24, 0.122922
10, -0.096530
11, 0.402241
12, 0.487389
13, -0.142460
14, -0.078832
15, -0.001072
16, 0.289787
17, 0.859340
18, 0.494125
19, 0.755504
20, -0.018097
21, -0.101120
22, -0.846775
23, -1.083984
24, 0.123143
10, -0.096663
11, 0.403810
12, 0.487192
13, -0.142495
14, -0.078946
15, -0.001204
16, 0.291341
17, 0.859145
18, 0.494092
19, 0.755391
20, -0.018273
21, -0.099059
22, -0.847034
23, -1.084029
24, 0.122993
10, -0.099793
11, 0.404159
12, 0.488382
13, -0.143171
14, -0.079614
15, -0.000662
16, 0.291281
17, 0.858939
18, 0.494209
19, 0.755507
20, -0.016983
21, -0.099203
22, -0.847524
23, -1.083750
24, 0.123268
10, -0.097159
11, 0.403864
12, 0.488368
13, -0.142453
14, -0.079568
15, 0.002632
16, 0.290912
17, 0.858922
18, 0.495108
19, 0.755563
20, -0.015210
21, -0.099401
22, -0.847533
23, -1.083266
24, 0.123299
10, -0.095874
11, 0.405296
12, 0.487628
13, -0.142488
14, -0.079603
15, 0.004409
16, 0.292893
17, 0.857899
18, 0.495059
19, 0.755515
20, -0.013245
21, -0.097212
22, -0.848664
23, -1.083320
24, 0.123246
10, -0.104468
11, 0.399445
12, 0.493813
13, -0.142890
14, -0.079427
15, 0.013758
16, 0.299259
17, 0.851171
18, 0.495496
19, 0.755323
20, -0.004027
21, -0.090935
22, -0.855298
23, -1.082889
24, 0.123057
10, -0.106919
11, 0.397528
12, 0.497187
13, -0.142872
14, -0.079219
15, 0.011448
16, 0.297451
17, 0.854353
18, 0.495512
19, 0.755519
20, -0.007468
21, -0.093627
22, -0.850560
23, -1.082865
24, 0.123348
10, -0.111123
11, 0.398206
12, 0.497930
13, -0.143151
14, -0.079307
15, 0.006626
16, 0.298229
17, 0.855204
18, 0.495192
19, 0.755418
20, -0.011772
21, -0.092932
22, -0.849800
23, -1.083151
24, 0.123258
10, -0.100264
11, 0.405005
12, 0.489669
13, -0.142712
14, -0.079537
15, 0.010363
16, 0.300569
17, 0.852361
18, 0.495343
19, 0.755339
20, -0.000360
21, -0.085786
22, -0.858481
23, -1.082689
24, 0.123016
10, -0.097426
11, 0.404685
12, 0.489565
13, -0.142551
14, -0.079430
15, 0.013096
16, 0.300260
17, 0.852261
18, 0.495498
19, 0.755442
20, 0.002176
21, -0.086073
22, -0.858574
23, -1.082545
24, 0.123112
10, -0.098181
11, 0.405198
12, 0.489581
13, -0.143105
14, -0.079508
15, 0.012402
16, 0.300731
17, 0.852276
18, 0.494989
19, 0.755370
20, 0.001703
21, -0.085752
22, -0.858564
23, -1.082893
24, 0.123063
10, -0.084418
11, 0.409281
12, 0.481455
13, -0.141380
14, -0.078424
15, 0.018272
16, 0.302473
17, 0.848810
18, 0.495725
19, 0.755833
20, 0.007009
21, -0.084178
22, -0.861697
23, -1.082227
24, 0.123481
10, -0.082067
11, 0.408785
12, 0.481761
13, -0.141344
14, -0.078242
15, 0.020122
16, 0.302083
17, 0.849051
18, 0.495754
19, 0.755976
20, 0.009429
21, -0.084688
22, -0.861381
23, -1.082190
24, 0.123668
10, -0.094732
11, 0.408324
12, 0.484188
13, -0.141953
14, -0.078279
15, -0.003671
16, 0.301216
17, 0.853610
18, 0.494610
19, 0.755906
20, -0.009211
21, -0.085367
22, -0.857810
23, -1.083086
24, 0.123613
10, -0.090195
11, 0.411183
12, 0.480737
13, -0.141729
14, -0.078345
15, 0.005974
16, 0.307295
17, 0.846273
18, 0.495085
19, 0.755766
20, 0.001093
21, -0.078874
22, -0.865647
23, -1.082579
24, 0.123464
10, -0.087137
11, 0.411023
12, 0.480382
13, -0.141642
14, -0.078325
15, 0.010877
16, 0.307038
17, 0.845705
18, 0.495225
19, 0.755798
20, 0.005573
21, -0.079108
22, -0.866167
23, -1.082451
24, 0.123493
10, -0.088744
11, 0.411968
12, 0.480933
13, -0.141729
14, -0.078443
15, 0.009306
16, 0.307962
17, 0.846243
18, 0.495140
19, 0.755683
20, 0.003787
21, -0.078058
22, -0.865555
23, -1.082547
24, 0.123362
10, -0.093213
11, 0.410467
12, 0.483744
13, -0.142249
14, -0.078759
15, 0.020045
16, 0.311570
17, 0.839488
18, 0.496390
19, 0.756441
20, 0.016426
21, -0.073812
22, -0.873504
23, -1.081076
24, 0.124254
10, -0.093001
11, 0.409688
12, 0.485914
13, -0.142232
14, -0.078304
15, 0.020157
16, 0.311156
17, 0.840639
18, 0.496399
19, 0.756682
20, 0.016618
21, -0.074516
22, -0.871545
23, -1.081061
24, 0.124665
10, -0.107789
11, 0.409395
12, 0.488340
13, -0.142997
14, -0.078426
15, 0.002545
16, 0.310807
17, 0.843530
18, 0.495488
19, 0.756536
20, 0.002321
21, -0.074799
22, -0.869199
23, -1.081800
24, 0.124546
10, -0.102992
11, 0.410370
12, 0.485526
13, -0.142252
14, -0.077854
15, 0.003618
16, 0.311026
17, 0.842900
18, 0.495655
19, 0.756664
20, 0.003314
21, -0.074597
22, -0.869782
23, -1.081646
24, 0.124665
10, -0.096851
11, 0.410377
12, 0.484563
13, -0.142124
14, -0.077703
15, 0.008743
16, 0.311031
17, 0.842096
18, 0.495762
19, 0.756790
20, 0.008716
21, -0.074591
22, -0.870629
23, -1.081534
24, 0.124798
10, -0.103398
11, 0.410729
12, 0.485085
13, -0.142660
14, -0.077845
15, 0.003019
16, 0.311339
17, 0.842553
18, 0.495293
19, 0.756666
20, 0.004127
21, -0.074344
22, -0.870263
23, -1.081909
24, 0.124698
10, -0.106959
11, 0.410685
12, 0.486732
13, -0.143356
14, -0.078492
15, 0.003976
16, 0.311351
17, 0.842110
18, 0.495480
19, 0.756840
20, 0.005746
21, -0.074324
22, -0.871012
23, -1.081593
24, 0.124992
10, -0.108067
11, 0.409664
12, 0.487904
13, -0.143217
14, -0.078133
15, 0.003229
16, 0.310663
17, 0.842900
18, 0.495574
19, 0.757081
20, 0.004941
21, -0.075066
22, -0.870161
23, -1.081492
24, 0.125252
10, -0.104544
11, 0.410812
12, 0.486352
13, -0.143249
14, -0.078302
15, 0.005705
16, 0.311470
17, 0.841809
18, 0.495552
19, 0.756963
20, 0.008126
21, -0.074028
22, -0.871564
23, -1.081520
24, 0.125100
10, -0.111398
11, 0.406210
12, 0.491106
13, -0.143589
14, -0.078190
15, 0.015587
16, 0.318106
17, 0.834955
18, 0.496042
19, 0.756801
20, 0.019852
21, -0.066154
22, -0.879697
23, -1.080938
24, 0.124908
10, -0.114809
11, 0.404633
12, 0.494141
13, -0.143541
14, -0.077917
15, 0.012832
16, 0.316832
17, 0.837406
18, 0.496081
19, 0.757021
20, 0.016477
21, -0.067715
22, -0.876694
23, -1.080891
24, 0.125177
10, -0.113030
11, 0.405637
12, 0.493409
13, -0.143593
14, -0.078048
15, 0.014302
16, 0.317661
17, 0.836801
18, 0.496038
19, 0.756912
20, 0.018190
21, -0.066749
22, -0.877398
23, -1.080941
24, 0.125051
10, -0.116815
11, 0.402543
12, 0.496056
13, -0.143699
14, -0.077817
15, 0.017783
16, 0.320506
17, 0.834367
18, 0.496136
19, 0.756700
20, 0.023458
21, -0.062443
22, -0.881082
23, -1.080793
24, 0.124730
10, -0.118997
11, 0.401447
12, 0.497359
13, -0.143605
14, -0.077737
15, 0.014795
16, 0.319006
17, 0.836151
18, 0.496264
19, 0.756810
20, 0.020826
21, -0.063764
22, -0.879511
23, -1.080679
24, 0.124826
10, -0.132794
11, 0.400426
12, 0.506396
13, -0.143810
14, -0.078123
15, 0.000724
16, 0.317965
17, 0.845368
18, 0.496055
19, 0.756416
20, 0.001222
21, -0.065214
22, -0.866670
23, -1.080971
24, 0.124279
10, -0.128394
11, 0.400627
12, 0.504198
13, -0.143132
14, -0.077402
15, -0.002814
16, 0.317803
17, 0.847135
18, 0.495510
19, 0.755837
20, 0.002719
21, -0.065146
22, -0.867418
23, -1.080740
24, 0.124524
10, -0.117884
11, 0.400935
12, 0.503057
13, -0.142935
14, -0.077276
15, 0.005761
16, 0.318054
17, 0.846204
18, 0.495671
19, 0.755940
20, 0.010995
21, -0.064904
22, -0.868317
23, -1.080585
24, 0.124623
10, -0.118097
11, 0.401940
12, 0.503059
13, -0.143048
14, -0.077506
15, 0.005603
16, 0.318798
17, 0.846205
18, 0.495588
19, 0.755769
20, 0.010815
21, -0.064057
22, -0.868315
23, -1.080680
24, 0.124429
10, -0.117509
11, 0.402522
12, 0.502646
13, -0.143047
14, -0.077573
15, 0.005610
16, 0.318805
17, 0.846200
18, 0.495588
19, 0.755769
20, 0.014271
21, -0.060632
22, -0.870743
23, -1.080678
24, 0.124035
10, -0.113061
11, 0.402466
12, 0.501966
13, -0.142941
14, -0.077513
15, 0.010794
16, 0.318739
17, 0.845408
18, 0.495712
19, 0.755839
20, 0.019355
21, -0.060696
22, -0.871520
23, -1.080555
24, 0.124104
10, -0.111363
11, 0.403753
12, 0.500601
13, -0.142953
14, -0.077910
15, 0.011688
16, 0.319417
17, 0.844690
18, 0.495706
19, 0.755630
20, 0.020974
21, -0.059469
22, -0.872821
23, -1.080567
24, 0.123725
10, -0.109480
11, 0.402287
12, 0.500115
13, -0.142322
14, -0.077211
15, 0.010260
16, 0.320530
17, 0.845058
18, 0.495227
19, 0.755099
20, 0.020830
21, -0.059358
22, -0.872783
23, -1.080615
24, 0.123672
10, -0.100663
11, 0.402407
12, 0.499290
13, -0.142181
14, -0.077133
15, 0.018119
16, 0.320637
17, 0.844323
18, 0.495352
19, 0.755169
20, 0.028312
21, -0.059256
22, -0.873484
23, -1.080496
24, 0.123738
10, -0.107940
11, 0.402649
12, 0.499752
13, -0.142831
14, -0.077193
15, 0.009519
16, 0.320923
17, 0.844869
18, 0.494585
19, 0.755098
20, 0.022095
21, -0.059049
22, -0.873089
23, -1.081050
24, 0.123687
10, -0.110304
11, 0.401959
12, 0.500945
13, -0.143085
14, -0.077431
15, 0.010374
16, 0.321173
17, 0.844438
18, 0.494677
19, 0.755184
20, 0.032292
21, -0.056071
22, -0.878234
23, -1.079952
24, 0.124712
10, -0.110848
11, 0.401048
12, 0.503324
13, -0.143067
14, -0.077056
15, 0.010040
16, 0.320614
17, 0.845896
18, 0.494688
19, 0.755414
20, 0.031749
21, -0.056981
22, -0.875855
23, -1.079934
24, 0.125088
10, -0.117226
11, 0.401434
12, 0.504857
13, -0.143329
14, -0.077172
15, 0.003198
16, 0.321029
17, 0.847541
18, 0.494407
19, 0.755289
20, 0.025234
21, -0.056587
22, -0.874290
23, -1.080202
24, 0.124968
10, -0.117324
11, 0.401543
12, 0.504854
13, -0.143344
14, -0.077224
15, 0.001651
16, 0.322734
17, 0.847500
18, 0.494168
19, 0.754474
20, 0.026727
21, -0.058233
22, -0.874250
23, -1.079971
24, 0.125754
10, -0.114972
11, 0.401315
12, 0.504541
13, -0.143314
14, -0.077199
15, 0.005740
16, 0.322338
17, 0.846955
18, 0.494221
19, 0.754517
20, 0.031200
21, -0.058666
22, -0.874846
23, -1.079913
24, 0.125801
10, -0.115703
11, 0.401925
12, 0.504662
13, -0.143468
14, -0.077234
15, 0.004777
16, 0.323141
17, 0.847114
18, 0.494017
19, 0.754471
20, 0.030361
21, -0.057966
22, -0.874707
23, -1.080090
24, 0.125761
10, -0.115331
11, 0.401956
12, 0.504453
13, -0.143401
14, -0.077174
15, 0.005956
16, 0.323238
17, 0.846454
18, 0.494230
19, 0.754662
20, 0.029974
21, -0.057998
22, -0.874491
23, -1.080160
24, 0.125698
10, -0.106398
11, 0.402139
12, 0.502746
13, -0.143336
14, -0.077121
15, 0.015098
16, 0.323426
17, 0.844707
18, 0.494296
19, 0.754717
20, 0.039646
21, -0.057799
22, -0.876339
23, -1.080089
24, 0.125756
10, -0.111833
11, 0.402480
12, 0.503738
13, -0.143542
14, -0.077165
15, 0.008163
16, 0.323862
17, 0.845973
18, 0.494034
19, 0.754660
20, 0.033441
21, -0.057409
22, -0.875207
23, -1.080324
24, 0.125705
10, -0.110099
11, 0.402167
12, 0.502914
13, -0.143149
14, -0.076746
15, 0.006909
16, 0.324088
17, 0.846569
18, 0.493750
19, 0.754356
20, 0.033663
21, -0.057449
22, -0.875312
23, -1.080274
24, 0.125759
10, -0.111266
11, 0.401040
12, 0.505269
13, -0.143129
14, -0.076596
15, 0.005694
16, 0.322916
17, 0.849019
18, 0.493772
19, 0.754512
20, 0.031978
21, -0.059076
22, -0.871914
23, -1.080244
24, 0.125974
10, -0.124921
11, 0.400764
12, 0.506970
13, -0.144129
14, -0.076713
15, -0.011933
16, 0.322560
17, 0.851216
18, 0.492480
19, 0.754361
20, 0.018975
21, -0.059339
22, -0.870293
23, -1.081197
24, 0.125863
10, -0.107143
11, 0.406500
12, 0.495629
13, -0.142630
14, -0.075111
15, -0.011272
16, 0.322773
17, 0.850795
18, 0.492536
19, 0.754420
20, 0.035672
21, -0.053952
22, -0.880945
23, -1.079788
24, 0.127368
10, -0.104017
11, 0.406378
12, 0.494866
13, -0.142592
14, -0.075083
15, -0.005896
16, 0.322562
17, 0.849483
18, 0.492600
19, 0.754468
20, 0.041550
21, -0.054181
22, -0.882379
23, -1.079718
24, 0.127420
10, -0.102494
11, 0.407157
12, 0.494050
13, -0.142609
14, -0.075204
15, -0.004746
16, 0.323150
17, 0.848867
18, 0.492587
19, 0.754376
20, 0.043114
21, -0.053381
22, -0.883217
23, -1.079736
24, 0.127295
10, -0.099370
11, 0.406485
12, 0.492549
13, -0.141881
14, -0.074449
15, -0.006004
16, 0.323421
17, 0.849471
18, 0.492294
19, 0.754072
20, 0.043181
21, -0.053396
22, -0.883249
23, -1.079720
24, 0.127311
10, -0.093132
11, 0.406405
12, 0.490927
13, -0.141859
14, -0.074181
15, -0.002002
16, 0.323369
17, 0.848430
18, 0.492308
19, 0.754243
20, 0.049210
21, -0.053473
22, -0.884817
23, -1.079698
24, 0.127570
10, -0.108592
11, 0.405791
12, 0.497853
13, -0.142162
14, -0.074351
15, -0.020800
16, 0.322623
17, 0.856852
18, 0.491940
19, 0.754038
20, 0.029307
21, -0.054264
22, -0.875900
23, -1.080088
24, 0.127352
10, -0.107826
11, 0.406735
12, 0.497391
13, -0.142186
14, -0.074472
15, -0.021845
16, 0.321333
17, 0.857483
18, 0.491973
19, 0.754204
20, 0.031784
21, -0.051208
22, -0.877395
23, -1.080167
24, 0.126957
10, -0.105300
11, 0.406382
12, 0.497210
13, -0.142140
14, -0.074340
15, -0.019248
16, 0.320970
17, 0.857297
18, 0.492021
19, 0.754340
20, 0.035059
21, -0.051666
22, -0.877631
23, -1.080107
24, 0.127129
10, -0.118961
11, 0.405970
12, 0.499615
13, -0.143140
14, -0.074509
15, -0.036360
16, 0.320454
17, 0.860309
18, 0.490768
19, 0.754128
20, 0.021917
21, -0.052062
22, -0.875317
23, -1.081069
24, 0.126966
10, -0.113121
11, 0.410600
12, 0.494853
13, -0.143003
14, -0.074809
15, -0.036727
16, 0.320163
17, 0.860609
18, 0.490759
19, 0.754147
20, 0.025571
21, -0.049165
22, -0.878296
23, -1.080984
24, 0.126779
10, -0.109588
11, 0.410387
12, 0.494678
13, -0.142598
14, -0.074560
15, -0.034044
16, 0.320001
17, 0.860476
18, 0.491067
19, 0.754336
20, 0.027742
21, -0.049296
22, -0.878404
23, -1.080735
24, 0.126932
10, -0.110335
11, 0.410972
12, 0.494771
13, -0.142942
14, -0.074584
15, -0.035285
16, 0.320974
17, 0.860630
18, 0.490495
19, 0.754297
20, 0.026853
21, -0.048599
22, -0.878293
23, -1.081144
24, 0.126904
10, -0.103442
11, 0.412853
12, 0.490459
13, -0.142099
14, -0.073786
15, -0.036061
16, 0.320762
17, 0.861115
18, 0.490400
19, 0.754207
20, 0.032768
21, -0.046985
22, -0.881993
23, -1.080420
24, 0.127588
10, -0.100931
11, 0.412478
12, 0.490506
13, -0.141928
14, -0.073257
15, -0.034780
16, 0.320571
17, 0.861139
18, 0.490487
19, 0.754477
20, 0.034265
21, -0.047209
22, -0.881965
23, -1.080319
24, 0.127904
10, -0.088969
11, 0.413292
12, 0.488954
13, -0.141915
14, -0.073269
15, -0.022964
16, 0.321374
17, 0.859607
18, 0.490500
19, 0.754465
20, 0.045246
21, -0.046462
22, -0.883390
23, -1.080307
24, 0.127892
10, -0.090612
11, 0.413657
12, 0.489701
13, -0.142328
14, -0.073699
15, -0.022518
16, 0.321275
17, 0.859404
18, 0.490612
19, 0.754582
20, 0.045614
21, -0.046544
22, -0.883557
23, -1.080215
24, 0.127989
10, -0.084500
11, 0.413724
12, 0.489024
13, -0.142117
14, -0.073664
15, -0.014450
16, 0.321364
17, 0.858510
18, 0.490891
19, 0.754628
20, 0.052353
21, -0.046470
22, -0.884303
23, -1.079981
24, 0.128027
10, -0.105485
11, 0.412683
12, 0.498639
13, -0.142514
14, -0.074174
15, -0.031710
16, 0.320507
17, 0.866418
18, 0.490564
19, 0.754209
20, 0.031726
21, -0.047493
22, -0.874852
23, -1.080372
24, 0.127527
10, -0.107669
11, 0.412798
12, 0.499213
13, -0.142848
14, -0.074667
15, -0.033318
16, 0.320592
17, 0.866841
18, 0.490318
19, 0.753846
20, 0.035077
21, -0.047670
22, -0.875734
23, -1.079859
24, 0.128283
10, -0.106013
11, 0.412176
12, 0.500082
13, -0.142832
14, -0.074365
15, -0.032159
16, 0.320156
17, 0.867450
18, 0.490330
19, 0.754057
20, 0.037072
21, -0.048420
22, -0.874686
23, -1.079840
24, 0.128647
10, -0.125769
11, 0.411143
12, 0.505258
13, -0.143903
14, -0.075019
15, -0.047723
16, 0.319343
17, 0.871528
18, 0.489486
19, 0.753542
20, 0.022316
21, -0.049192
22, -0.870820
23, -1.080640
24, 0.128159
10, -0.132676
11, 0.409099
12, 0.509701
13, -0.144904
14, -0.075693
15, -0.039515
16, 0.321772
17, 0.866249
18, 0.490675
19, 0.754343
20, 0.028000
21, -0.047510
22, -0.874475
23, -1.079817
24, 0.128714
10, -0.126107
11, 0.409362
12, 0.507692
13, -0.144799
14, -0.075557
15, -0.032853
16, 0.322039
17, 0.864212
18, 0.490781
19, 0.754481
20, 0.035548
21, -0.047207
22, -0.876783
23, -1.079697
24, 0.128869
10, -0.117545
11, 0.410051
12, 0.507308
13, -0.144797
14, -0.075572
15, -0.023202
16, 0.322816
17, 0.863779
18, 0.490783
19, 0.754464
20, 0.042612
21, -0.046639
22, -0.877100
23, -1.079695
24, 0.128857
10, -0.126313
11, 0.408455
12, 0.510550
13, -0.145995
14, -0.076754
15, -0.021153
16, 0.323189
17, 0.863021
18, 0.491063
19, 0.754741
20, 0.049940
21, -0.045305
22, -0.879810
23, -1.078694
24, 0.129845
10, -0.123857
11, 0.408125
12, 0.510416
13, -0.145703
14, -0.076618
15, -0.018503
16, 0.322833
17, 0.862877
18, 0.491379
19, 0.754887
20, 0.052139
21, -0.045600
22, -0.879929
23, -1.078432
24, 0.129967
10, -0.136783
11, 0.408076
12, 0.519165
13, -0.145753
14, -0.077139
15, -0.027027
16, 0.322800
17, 0.868647
18, 0.491346
19, 0.754544
20, 0.037245
21, -0.045656
22, -0.869849
23, -1.078490
24, 0.129367
10, -0.135620
11, 0.410837
12, 0.517763
13, -0.145988
14, -0.077687
15, -0.027685
16, 0.321240
17, 0.869439
18, 0.491479
19, 0.754854
20, 0.037663
