jk,wjk
4, -0.273694
5, 0.663183
6, 0.124688
7, -1.375691
8, -0.348502
9, -0.318204
10, 0.473357
11, -0.408877
12, 1.263013
13, -1.002834
14, 1.333373
15, -0.984876
1, 0.099974
2, -2.132909
3, 1.662903
4, -0.278043
5, 0.660546
6, 0.128630
7, -1.379107
8, -0.350573
9, -0.315108
10, 0.469880
11, -0.410986
12, 1.266166
13, -1.008100
14, 1.330180
15, -0.980102
1, 0.104199
2, -2.133490
3, 1.662292
4, -0.275767
5, 0.660233
6, 0.128301
7, -1.378095
8, -0.350712
9, -0.315254
10, 0.475782
11, -0.411797
12, 1.265312
13, -1.007548
14, 1.330105
15, -0.980182
1, 0.104615
2, -2.134779
3, 1.661187
4, -0.275003
5, 0.657865
6, 0.126273
7, -1.377162
8, -0.353604
9, -0.317731
10, 0.475862
11, -0.412045
12, 1.265099
13, -1.006500
14, 1.326857
15, -0.982964
1, 0.100130
2, -2.131429
3, 1.662571
4, -0.279909
5, 0.661530
6, 0.127787
7, -1.382836
8, -0.349366
9, -0.315980
10, 0.470264
11, -0.407864
12, 1.266826
13, -1.010949
14, 1.330180
15, -0.981591
1, 0.105101
2, -2.132666
3, 1.662024
4, -0.277328
5, 0.660888
6, 0.127503
7, -1.381265
8, -0.349757
9, -0.316153
10, 0.477324
11, -0.409622
12, 1.266049
13, -1.009752
14, 1.329882
15, -0.981723
1, 0.105584
2, -2.131591
3, 1.659163
4, -0.276581
5, 0.662553
6, 0.123073
7, -1.380422
8, -0.347879
9, -0.321149
10, 0.477421
11, -0.409407
12, 1.265477
13, -1.008683
14, 1.332264
15, -0.988060
1, 0.100932
2, -2.127634
3, 1.660411
4, -0.281083
5, 0.666382
6, 0.124282
7, -1.385940
8, -0.343186
9, -0.319667
10, 0.471251
11, -0.404159
12, 1.267134
13, -1.013749
14, 1.336572
15, -0.986700
1, 0.104455
2, -2.126761
3, 1.659662
4, -0.279640
5, 0.666740
6, 0.123975
7, -1.385468
8, -0.343069
9, -0.319768
10, 0.475918
11, -0.403003
12, 1.266140
13, -1.013383
14, 1.336663
15, -0.986778
1, 0.104800
2, -2.128255
3, 1.658701
4, -0.278957
5, 0.663781
6, 0.122072
7, -1.384593
8, -0.346861
9, -0.322206
10, 0.476059
11, -0.403613
12, 1.265748
13, -1.012479
14, 1.332745
15, -0.989297
1, 0.096205
2, -2.118626
3, 1.657896
4, -0.287028
5, 0.672823
6, 0.121317
7, -1.392012
8, -0.338550
9, -0.322901
10, 0.466133
11, -0.392493
12, 1.264819
13, -1.018432
14, 1.339414
15, -0.989854
1, 0.099866
2, -2.118459
3, 1.657156
4, -0.285694
5, 0.672884
6, 0.121047
7, -1.391687
8, -0.338535
9, -0.322967
10, 0.470848
11, -0.392277
12, 1.263866
13, -1.018070
14, 1.339431
15, -0.989927
1, 0.100370
2, -2.119087
3, 1.655466
4, -0.284797
5, 0.671764
6, 0.118038
7, -1.390728
8, -0.339731
9, -0.326181
10, 0.470914
11, -0.392361
12, 1.263642
13, -1.016920
14, 1.337998
15, -0.993780
1, 0.099061
2, -2.128959
3, 1.662677
4, -0.286508
5, 0.658865
6, 0.127461
7, -1.392884
8, -0.355980
9, -0.314312
10, 0.469365
11, -0.404040
12, 1.272173
13, -1.018712
14, 1.324495
15, -0.983916
1, 0.103194
2, -2.129514
3, 1.662071
4, -0.284602
5, 0.658609
6, 0.127182
7, -1.391947
8, -0.356106
9, -0.314449
10, 0.475478
11, -0.404860
12, 1.271278
13, -1.018084
14, 1.324411
15, -0.984008
1, 0.103708
2, -2.127166
3, 1.658236
4, -0.283823
5, 0.662161
6, 0.121380
7, -1.391207
8, -0.352725
9, -0.319971
10, 0.475540
11, -0.404577
12, 1.270815
13, -1.017040
14, 1.329177
15, -0.991793
1, 0.099241
2, -2.132302
3, 1.663800
4, -0.287397
5, 0.658052
6, 0.125830
7, -1.394158
8, -0.356119
9, -0.316295
10, 0.472210
11, -0.408406
12, 1.274962
13, -1.022351
14, 1.323070
15, -0.985178
1, 0.102664
2, -2.131733
3, 1.662928
4, -0.286309
5, 0.658233
6, 0.125553
7, -1.393988
8, -0.356090
9, -0.316339
10, 0.476197
11, -0.407743
12, 1.273947
13, -1.022079
14, 1.323115
15, -0.985247
1, 0.102999
2, -2.134207
3, 1.662735
4, -0.285578
5, 0.652828
6, 0.125131
7, -1.393118
8, -0.362533
9, -0.316841
10, 0.476252
11, -0.408153
12, 1.273915
13, -1.021172
14, 1.316400
15, -0.985771
1, 0.100793
2, -2.134926
3, 1.665579
4, -0.288378
5, 0.651916
6, 0.128741
7, -1.396916
8, -0.363771
9, -0.311942
10, 0.472841
11, -0.409265
12, 1.278314
13, -1.023986
14, 1.315483
15, -0.982142
1, 0.105185
2, -2.136103
3, 1.665058
4, -0.285944
5, 0.651264
6, 0.128452
7, -1.395542
8, -0.364139
9, -0.312105
10, 0.479674
11, -0.411095
12, 1.277503
13, -1.023319
14, 1.315305
15, -0.982221
1, 0.105474
2, -2.134081
3, 1.661597
4, -0.285377
5, 0.655233
6, 0.121659
7, -1.394853
8, -0.359316
9, -0.320361
10, 0.479824
11, -0.410049
12, 1.275713
13, -1.022663
14, 1.319895
15, -0.990078
1, 0.096086
2, -2.128109
3, 1.662362
4, -0.292429
5, 0.659719
6, 0.122234
7, -1.398501
8, -0.356995
9, -0.320063
10, 0.474040
11, -0.406370
12, 1.276184
13, -1.029744
14, 1.324399
15, -0.989501
1, 0.100205
2, -2.127878
3, 1.661730
4, -0.290267
5, 0.659839
6, 0.121902
7, -1.397050
8, -0.356914
9, -0.320286
10, 0.480466
11, -0.406011
12, 1.275199
13, -1.029359
14, 1.324421
15, -0.989560
1, 0.100538
2, -2.129909
3, 1.661193
4, -0.289540
5, 0.655400
6, 0.120729
7, -1.396186
8, -0.362184
9, -0.321679
10, 0.480543
11, -0.406482
12, 1.275074
13, -1.028481
14, 1.319067
15, -0.990975
1, 0.092074
2, -2.126451
3, 1.662989
4, -0.296320
5, 0.658170
6, 0.122168
7, -1.399336
8, -0.360898
9, -0.321010
10, 0.476413
11, -0.404795
12, 1.275951
13, -1.034660
14, 1.321592
15, -0.989664
1, 0.095870
2, -2.126907
3, 1.662394
4, -0.294443
5, 0.657945
6, 0.121873
7, -1.398559
8, -0.360991
9, -0.321132
10, 0.482250
11, -0.405495
12, 1.275034
13, -1.034343
14, 1.321554
15, -0.989714
1, 0.096346
2, -2.127152
3, 1.660340
4, -0.293631
5, 0.657527
6, 0.118369
7, -1.397696
8, -0.361435
9, -0.324857
10, 0.482300
11, -0.405521
12, 1.274818
13, -1.033276
14, 1.321004
15, -0.994318
1, 0.094150
2, -2.128975
3, 1.663723
4, -0.296586
5, 0.655073
6, 0.122924
7, -1.401480
8, -0.364578
9, -0.319025
10, 0.479199
11, -0.408095
12, 1.279597
13, -1.035857
14, 1.318861
15, -0.990340
1, 0.098804
2, -2.129296
3, 1.663076
4, -0.294650
5, 0.654939
6, 0.122655
7, -1.400249
8, -0.364663
9, -0.319196
10, 0.486009
11, -0.408566
12, 1.278651
13, -1.034717
14, 1.318782
15, -0.990499
1, 0.099192
2, -2.130398
3, 1.661723
4, -0.293905
5, 0.652826
6, 0.120059
7, -1.399397
8, -0.367077
9, -0.322160
10, 0.486066
11, -0.408726
12, 1.278454
13, -1.033786
14, 1.316144
15, -0.993738
1, 0.095832
2, -2.126058
3, 1.662877
4, -0.297247
5, 0.657141
6, 0.121206
7, -1.404223
8, -0.360845
9, -0.320504
10, 0.480838
11, -0.401976
12, 1.280248
13, -1.037915
14, 1.321476
15, -0.992321
1, 0.099578
2, -2.126227
3, 1.662095
4, -0.296050
5, 0.657088
6, 0.120957
7, -1.403991
8, -0.360855
9, -0.320552
10, 0.485433
11, -0.402182
12, 1.279289
13, -1.037498
14, 1.321458
15, -0.992408
1, 0.099878
2, -2.127326
3, 1.660769
4, -0.295387
5, 0.654660
6, 0.118028
7, -1.403214
8, -0.363699
9, -0.323984
10, 0.485550
11, -0.402612
12, 1.278770
13, -1.036747
14, 1.318709
15, -0.995724
1, 0.097118
2, -2.126412
3, 1.663069
4, -0.298649
5, 0.655741
6, 0.120747
7, -1.407575
8, -0.362255
9, -0.320350
10, 0.481443
11, -0.401252
12, 1.282193
13, -1.040029
14, 1.319796
15, -0.992988
1, 0.102418
2, -2.128377
3, 1.662602
4, -0.295931
5, 0.654733
6, 0.120507
7, -1.405638
8, -0.362973
9, -0.320520
10, 0.489444
11, -0.404218
12, 1.281488
13, -1.038572
14, 1.319256
15, -0.993117
1, 0.102725
2, -2.128532
3, 1.660722
4, -0.295246
5, 0.654388
6, 0.116323
7, -1.404835
8, -0.363378
9, -0.325430
10, 0.489567
11, -0.404280
12, 1.280737
13, -1.037828
14, 1.318881
15, -0.997663
1, 0.099016
2, -2.125170
3, 1.662147
4, -0.299305
5, 0.658066
6, 0.117881
7, -1.410113
8, -0.358594
9, -0.323403
10, 0.484233
11, -0.399446
12, 1.282786
13, -1.041906
14, 1.322578
15, -0.996097
1, 0.104151
2, -2.126330
3, 1.661618
4, -0.296417
5, 0.657414
6, 0.117584
7, -1.407746
8, -0.359129
9, -0.323646
10, 0.492249
11, -0.401257
12, 1.281960
13, -1.040855
14, 1.322340
15, -0.996206
1, 0.104477
2, -2.125046
3, 1.658575
4, -0.295829
5, 0.659734
6, 0.112088
7, -1.407020
8, -0.356264
9, -0.330431
10, 0.492397
11, -0.400674
12, 1.280578
13, -1.040118
14, 1.325250
15, -1.003098
1, 0.098638
2, -2.124449
3, 1.661398
4, -0.301731
5, 0.660336
6, 0.114942
7, -1.411596
8, -0.355797
9, -0.328219
10, 0.488121
11, -0.400237
12, 1.282645
13, -1.045015
14, 1.325750
15, -1.000730
1, 0.102527
2, -2.124205
3, 1.660741
4, -0.299732
5, 0.660462
6, 0.114604
7, -1.410647
8, -0.355737
9, -0.328379
10, 0.493884
11, -0.399875
12, 1.281671
13, -1.044723
14, 1.325768
15, -1.000779
1, 0.102850
2, -2.124871
3, 1.659026
4, -0.299126
5, 0.659211
6, 0.111383
7, -1.409884
8, -0.357313
9, -0.332434
10, 0.494023
11, -0.400162
12, 1.280930
13, -1.043933
14, 1.324137
15, -1.004977
1, 0.100518
2, -2.134447
3, 1.666697
4, -0.301502
5, 0.649452
6, 0.119200
7, -1.412385
8, -0.367585
9, -0.324205
10, 0.492042
11, -0.408299
12, 1.287449
13, -1.046967
14, 1.311675
15, -0.994994
1, 0.105134
2, -2.134372
3, 1.666022
4, -0.299366
5, 0.649487
6, 0.118888
7, -1.410799
8, -0.367559
9, -0.324437
10, 0.498897
11, -0.408188
12, 1.286447
13, -1.046031
14, 1.311690
15, -0.995130
1, 0.105550
2, -2.133589
3, 1.663344
4, -0.298656
5, 0.650823
6, 0.114317
7, -1.410002
8, -0.366060
9, -0.329567
10, 0.498982
11, -0.408028
12, 1.285899
13, -1.045104
14, 1.313434
15, -1.001098
1, 0.102646
2, -2.130727
3, 1.664889
4, -0.302023
5, 0.654140
6, 0.116109
7, -1.414719
8, -0.361411
9, -0.327056
10, 0.494309
11, -0.403423
12, 1.288386
13, -1.048616
14, 1.316895
15, -0.999229
1, 0.106033
2, -2.129959
3, 1.664115
4, -0.300716
5, 0.654437
6, 0.115810
7, -1.414326
8, -0.361322
9, -0.327146
10, 0.498871
11, -0.402387
12, 1.287344
13, -1.048335
14, 1.316959
15, -0.999293
1, 0.106382
2, -2.132292
3, 1.663887
4, -0.299918
5, 0.649113
6, 0.115290
7, -1.413421
8, -0.367356
9, -0.327736
10, 0.498920
11, -0.402712
12, 1.287312
13, -1.047386
14, 1.310624
15, -0.999912
1, 0.101480
2, -2.126747
3, 1.664346
4, -0.305897
5, 0.655875
6, 0.115849
7, -1.420386
8, -0.359479
9, -0.327084
10, 0.492291
11, -0.395215
12, 1.287932
13, -1.051409
14, 1.315175
15, -0.999535
1, 0.107104
2, -2.129481
3, 1.663959
4, -0.302848
5, 0.654393
6, 0.115639
7, -1.418237
8, -0.360524
9, -0.327232
10, 0.500564
11, -0.399236
12, 1.287363
13, -1.049768
14, 1.314377
15, -0.999648
1, 0.107454
2, -2.130914
3, 1.662739
4, -0.302198
5, 0.651736
6, 0.113378
7, -1.417463
8, -0.363690
9, -0.329927
10, 0.500629
11, -0.399502
12, 1.287137
13, -1.048926
14, 1.310933
15, -1.002579
1, 0.105211
2, -2.137039
3, 1.668533
4, -0.304893
5, 0.644379
6, 0.120338
7, -1.420574
8, -0.372183
9, -0.321892
10, 0.498331
11, -0.405773
12, 1.293070
13, -1.051670
14, 1.303444
15, -0.995494
1, 0.109603
2, -2.136944
3, 1.667843
4, -0.303157
5, 0.644417
6, 0.120066
7, -1.419431
8, -0.372158
9, -0.322072
10, 0.504839
11, -0.405632
12, 1.292048
13, -1.050647
14, 1.303466
15, -0.995655
1, 0.109887
2, -2.135836
3, 1.664940
4, -0.302589
5, 0.646633
6, 0.114258
7, -1.418755
8, -0.369523
9, -0.328979
10, 0.504969
11, -0.405123
12, 1.290715
13, -1.049989
14, 1.306029
15, -1.002372
1, 0.107887
2, -2.144784
3, 1.672383
4, -0.305089
5, 0.635449
6, 0.123560
7, -1.421385
8, -0.381291
9, -0.319190
10, 0.503380
11, -0.412232
12, 1.296628
13, -1.052434
14, 1.295093
15, -0.993275
1, 0.112112
2, -2.144379
3, 1.671708
4, -0.303073
5, 0.635642
6, 0.123238
7, -1.419473
8, -0.381108
9, -0.319496
10, 0.510239
11, -0.411575
12, 1.295533
13, -1.051836
14, 1.295150
15, -0.993371
1, 0.112360
2, -2.139643
3, 1.666351
4, -0.302652
5, 0.643665
6, 0.114164
7, -1.418959
8, -0.371315
9, -0.330572
10, 0.510367
11, -0.409127
12, 1.292763
13, -1.051311
14, 1.305157
15, -1.004689
1, 0.107274
2, -2.142133
3, 1.670720
4, -0.308102
5, 0.640997
6, 0.118845
7, -1.422820
8, -0.373205
9, -0.327256
10, 0.507571
11, -0.410496
12, 1.295165
13, -1.055818
14, 1.302950
15, -1.000818
1, 0.111122
2, -2.140942
3, 1.669963
4, -0.306522
5, 0.641486
6, 0.118534
7, -1.421596
8, -0.372826
9, -0.327496
10, 0.513219
11, -0.408747
12, 1.294053
13, -1.055321
14, 1.303104
15, -1.000916
1, 0.111579
2, -2.142398
3, 1.669090
4, -0.305521
5, 0.638303
6, 0.116625
7, -1.420629
8, -0.375906
9, -0.329343
10, 0.513251
11, -0.408849
12, 1.293992
13, -1.054156
14, 1.299396
15, -1.003139
1, 0.109129
2, -2.144547
3, 1.672854
4, -0.308444
5, 0.635739
6, 0.121115
7, -1.424359
8, -0.379178
9, -0.323611
10, 0.510048
11, -0.411658
12, 1.298913
13, -1.057270
14, 1.296665
15, -0.998354
1, 0.113218
2, -2.144260
3, 1.672204
4, -0.306209
5, 0.635896
6, 0.120760
7, -1.422396
8, -0.379040
9, -0.323923
10, 0.516810
11, -0.411184
12, 1.297839
13, -1.056921
14, 1.296689
15, -0.998409
1, 0.113529
2, -2.144012
3, 1.669850
4, -0.305621
5, 0.636364
6, 0.116304
7, -1.421706
8, -0.378492
9, -0.329150
10, 0.516902
11, -0.411111
12, 1.297144
13, -1.056195
14, 1.297266
15, -1.003910
1, 0.111598
2, -2.145736
3, 1.673133
4, -0.308259
5, 0.634009
6, 0.120789
7, -1.425263
8, -0.381667
9, -0.323102
10, 0.513828
11, -0.413855
12, 1.302370
13, -1.058791
14, 1.294949
15, -0.999496
1, 0.115800
2, -2.145107
3, 1.672391
4, -0.306590
5, 0.634259
6, 0.120495
7, -1.423924
8, -0.381467
9, -0.323338
10, 0.520060
11, -0.412922
12, 1.301270
13, -1.057919
14, 1.295079
15, -0.999650
1, 0.116077
2, -2.145709
3, 1.670823
4, -0.305952
5, 0.632872
6, 0.116882
7, -1.423191
8, -0.383059
9, -0.327487
10, 0.520173
11, -0.413165
12, 1.300636
13, -1.057210
14, 1.293540
15, -1.003660
1, 0.108639
2, -2.143409
3, 1.673014
4, -0.313247
5, 0.635128
6, 0.119031
7, -1.427465
8, -0.381737
9, -0.326228
10, 0.516334
11, -0.411978
12, 1.301767
13, -1.062634
14, 1.295217
15, -1.002062
1, 0.111339
2, -2.141861
3, 1.672253
4, -0.312390
5, 0.635620
6, 0.118789
7, -1.427035
8, -0.381490
9, -0.326349
10, 0.520380
11, -0.409658
12, 1.300626
13, -1.062458
14, 1.295318
15, -1.002112
1, 0.111677
2, -2.139868
3, 1.668668
4, -0.311803
5, 0.639072
6, 0.112577
7, -1.426376
8, -0.377613
9, -0.333327
10, 0.520462
11, -0.409170
12, 1.299749
13, -1.061735
14, 1.299568
15, -1.009759
1, 0.107260
2, -2.135524
3, 1.669930
4, -0.315762
5, 0.642966
6, 0.113708
7, -1.431614
8, -0.372461
9, -0.331830
10, 0.514382
11, -0.403190
12, 1.301487
13, -1.067062
14, 1.304807
15, -1.008236
1, 0.111283
2, -2.135298
3, 1.669213
4, -0.314104
5, 0.643059
6, 0.113413
7, -1.430650
8, -0.372407
9, -0.332002
10, 0.520197
11, -0.402864
12, 1.300450
13, -1.066428
14, 1.304842
15, -1.008349
1, 0.111747
2, -2.134996
3, 1.666709
4, -0.313334
5, 0.643561
6, 0.109262
7, -1.429860
8, -0.371893
9, -0.336257
10, 0.520262
11, -0.402821
12, 1.300097
13, -1.065405
14, 1.305510
15, -1.013869
1, 0.106357
2, -2.132974
3, 1.668944
4, -0.318419
5, 0.645468
6, 0.111370
7, -1.434922
8, -0.369994
9, -0.334159
10, 0.514802
11, -0.400773
12, 1.302360
13, -1.070916
14, 1.307577
15, -1.011584
1, 0.109490
2, -2.131858
3, 1.668038
4, -0.317588
5, 0.645764
6, 0.111130
7, -1.434737
8, -0.369929
9, -0.334212
10, 0.518638
11, -0.399407
12, 1.301251
13, -1.070632
14, 1.307678
15, -1.011666
1, 0.109876
2, -2.132367
3, 1.666365
4, -0.316768
5, 0.644682
6, 0.107576
7, -1.433879
8, -0.371061
9, -0.337933
10, 0.518699
11, -0.399487
12, 1.300990
13, -1.069735
14, 1.306494
15, -1.015555
1, 0.108442
2, -2.143928
3, 1.675137
4, -0.318507
5, 0.630656
6, 0.118217
7, -1.435880
8, -0.387198
9, -0.325690
10, 0.517371
11, -0.410189
12, 1.309110
13, -1.071734
14, 1.290377
15, -1.003326
1, 0.112315
2, -2.143800
3, 1.674333
4, -0.317375
5, 0.630693
6, 0.117983
7, -1.435455
8, -0.387184
9, -0.325778
10, 0.522487
11, -0.410020
12, 1.308048
13, -1.070922
14, 1.290403
15, -1.003495
1, 0.112645
2, -2.141938
3, 1.670727
4, -0.316815
5, 0.633860
6, 0.111852
7, -1.434828
8, -0.383638
9, -0.332644
10, 0.522560
11, -0.409604
12, 1.307242
13, -1.070219
14, 1.294373
15, -1.011181
1, 0.110615
2, -2.150024
3, 1.677814
4, -0.319375
5, 0.623659
6, 0.120790
7, -1.437555
8, -0.394502
9, -0.323123
10, 0.520853
11, -0.416405
12, 1.313203
13, -1.072734
14, 1.284356
15, -1.002403
1, 0.115122
2, -2.149700
3, 1.677066
4, -0.317844
5, 0.623770
6, 0.120536
7, -1.436168
8, -0.394403
9, -0.323353
10, 0.527574
11, -0.415922
12, 1.312088
13, -1.071439
14, 1.284449
15, -1.002617
1, 0.115601
2, -2.146754
3, 1.672731
4, -0.317103
5, 0.628333
6, 0.113822
7, -1.435514
8, -0.390376
9, -0.329279
10, 0.527628
11, -0.415592
12, 1.311602
13, -1.070463
14, 1.290452
15, -1.011451
1, 0.106937
2, -2.139927
3, 1.673104
4, -0.324278
5, 0.633987
6, 0.114131
7, -1.440954
8, -0.386089
9, -0.329044
10, 0.520220
11, -0.409755
12, 1.311922
13, -1.077736
14, 1.296183
15, -1.011137
1, 0.110037
2, -2.138720
3, 1.672138
4, -0.323561
5, 0.634266
6, 0.113908
7, -1.440806
8, -0.386031
9, -0.329090
10, 0.523886
11, -0.408328
12, 1.310779
13, -1.077428
14, 1.296302
15, -1.011233
1, 0.110358
2, -2.138752
3, 1.669985
4, -0.322925
5, 0.634203
6, 0.109633
7, -1.440090
8, -0.386102
9, -0.333897
10, 0.523972
11, -0.408336
12, 1.310197
13, -1.076677
14, 1.296228
15, -1.016280
1, 0.107851
2, -2.139360
3, 1.673102
4, -0.325907
5, 0.633479
6, 0.113341
7, -1.443987
8, -0.387048
9, -0.329051
10, 0.520487
11, -0.409183
12, 1.314530
13, -1.079832
14, 1.295462
15, -1.012357
1, 0.111966
2, -2.139081
3, 1.672304
4, -0.324571
5, 0.633570
6, 0.113082
7, -1.443348
8, -0.387005
9, -0.329175
10, 0.525992
11, -0.408810
12, 1.313463
13, -1.078941
14, 1.295523
15, -1.012529
1, 0.112262
2, -2.139691
3, 1.670536
4, -0.323967
5, 0.632328
6, 0.109476
7, -1.442655
8, -0.388429
9, -0.333310
10, 0.526083
11, -0.408997
12, 1.312921
13, -1.078220
14, 1.294041
15, -1.016831
1, 0.109684
2, -2.143105
3, 1.675142
4, -0.327002
5, 0.628308
6, 0.114900
7, -1.446215
8, -0.393144
9, -0.326948
10, 0.523230
11, -0.412774
12, 1.318018
13, -1.081371
14, 1.289867
15, -1.011200
1, 0.112352
2, -2.141428
3, 1.674351
4, -0.326278
5, 0.628763
6, 0.114686
7, -1.445860
8, -0.392921
9, -0.327054
10, 0.527120
11, -0.410329
12, 1.316864
13, -1.081168
14, 1.289995
15, -1.011260
1, 0.112692
2, -2.139764
3, 1.670853
4, -0.325705
5, 0.631562
6, 0.108800
7, -1.445223
8, -0.389810
9, -0.333594
10, 0.527195
11, -0.409961
12, 1.316090
13, -1.080436
14, 1.293571
15, -1.018778
1, 0.110072
2, -2.149886
3, 1.679266
4, -0.328510
5, 0.620731
6, 0.117804
7, -1.447674
8, -0.399274
9, -0.325728
10, 0.525565
11, -0.416257
12, 1.321324
13, -1.083716
14, 1.280902
15, -1.008248
1, 0.113856
2, -2.149299
3, 1.678544
4, -0.326870
5, 0.620985
6, 0.117491
7, -1.446378
8, -0.399074
9, -0.325975
10, 0.531554
11, -0.415329
12, 1.320182
13, -1.083288
14, 1.280968
15, -1.008330
1, 0.114136
2, -2.145268
3, 1.673534
4, -0.326404
5, 0.627677
6, 0.109174
7, -1.445842
8, -0.391375
9, -0.335542
10, 0.531655
11, -0.413886
12, 1.318388
13, -1.082699
14, 1.289426
15, -1.018841
1, 0.106799
2, -2.142777
3, 1.675708
4, -0.333782
5, 0.630182
6, 0.111360
7, -1.450369
8, -0.389838
9, -0.334201
10, 0.527681
11, -0.412536
12, 1.319566
13, -1.087991
14, 1.291223
15, -1.017273
1, 0.110089
2, -2.141561
3, 1.674724
4, -0.333015
5, 0.630466
6, 0.111130
7, -1.450179
8, -0.389767
9, -0.334258
10, 0.531523
11, -0.411116
12, 1.318417
13, -1.087567
14, 1.291379
15, -1.017400
1, 0.110457
2, -2.141381
3, 1.672590
4, -0.332222
5, 0.630853
6, 0.106536
7, -1.449371
8, -0.389372
9, -0.338941
10, 0.531587
11, -0.411085
12, 1.318044
13, -1.086717
14, 1.291795
15, -1.022324
1, 0.109261
2, -2.153930
3, 1.682126
4, -0.333766
5, 0.614655
6, 0.118844
7, -1.451105
8, -0.407573
9, -0.325111
10, 0.530547
11, -0.421992
12, 1.326331
13, -1.088436
14, 1.273754
15, -1.008616
1, 0.113727
2, -2.154157
3, 1.681427
4, -0.331662
5, 0.614548
6, 0.118515
7, -1.449407
8, -0.407659
9, -0.325376
10, 0.537328
11, -0.422335
12, 1.325271
13, -1.087600
14, 1.273712
